timestamp,type,symbol,signalPrice,side,aggressiveVolume,passiveVolume,zone,refilled,confirmed,invalidationTime,invalidationReason,outcome
"2025-05-27T05:34:54.580Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:34:54.580Z","Price revisited absorption level","fail"
"2025-05-27T05:34:54.583Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:34:54.583Z","Price revisited exhaustion level","fail"
"2025-05-27T05:34:57.397Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:34:57.397Z","Price revisited absorption level","fail"
"2025-05-27T05:34:57.397Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:34:57.397Z","Price revisited absorption level","fail"
"2025-05-27T05:34:57.400Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:34:57.400Z","Price revisited exhaustion level","fail"
"2025-05-27T05:34:58.829Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:34:58.829Z","Price revisited absorption level","fail"
"2025-05-27T05:34:58.829Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:34:58.829Z","Price revisited absorption level","fail"
"2025-05-27T05:34:58.831Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:34:58.831Z","Price revisited exhaustion level","fail"
"2025-05-27T05:34:59.453Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:34:59.453Z","Price revisited absorption level","fail"
"2025-05-27T05:34:59.453Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:34:59.453Z","Price revisited absorption level","fail"
"2025-05-27T05:34:59.456Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:34:59.456Z","Price revisited exhaustion level","fail"
"2025-05-27T05:35:00.958Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:35:00.958Z","Price revisited absorption level","fail"
"2025-05-27T05:35:00.958Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:35:00.958Z","Price revisited absorption level","fail"
"2025-05-27T05:35:00.962Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:35:00.962Z","Price revisited exhaustion level","fail"
"2025-05-27T05:35:01.084Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:35:01.084Z","Price revisited absorption level","fail"
"2025-05-27T05:35:01.084Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:35:01.084Z","Price revisited absorption level","fail"
"2025-05-27T05:35:01.088Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:35:01.088Z","Price revisited exhaustion level","fail"
"2025-05-27T05:35:01.495Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:35:01.495Z","Price revisited absorption level","fail"
"2025-05-27T05:35:01.495Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:35:01.495Z","Price revisited absorption level","fail"
"2025-05-27T05:35:01.498Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:35:01.498Z","Price revisited exhaustion level","fail"
"2025-05-27T05:35:01.813Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:35:01.813Z","Price revisited absorption level","fail"
"2025-05-27T05:35:01.813Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:35:01.813Z","Price revisited absorption level","fail"
"2025-05-27T05:35:01.816Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:35:01.816Z","Price revisited exhaustion level","fail"
"2025-05-27T05:35:02.485Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:35:02.485Z","Price revisited absorption level","fail"
"2025-05-27T05:35:02.485Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:35:02.485Z","Price revisited absorption level","fail"
"2025-05-27T05:35:02.489Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:35:02.489Z","Price revisited exhaustion level","fail"
"2025-05-27T05:35:03.871Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:35:03.871Z","Price revisited absorption level","fail"
"2025-05-27T05:35:03.871Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:35:03.871Z","Price revisited absorption level","fail"
"2025-05-27T05:35:03.874Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:35:03.874Z","Price revisited exhaustion level","fail"
"2025-05-27T05:35:13.253Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:35:13.253Z","Price revisited absorption level","fail"
"2025-05-27T05:35:13.253Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:35:13.253Z","Price revisited absorption level","fail"
"2025-05-27T05:35:13.253Z","absorption","LTCUSDT","93.87","sell","48.366","148.839","94","false","false","2025-05-27T05:35:13.253Z","Price revisited absorption level","fail"
"2025-05-27T05:35:13.257Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:35:13.257Z","Price revisited exhaustion level","fail"
"2025-05-27T05:35:14.354Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:35:14.354Z","Price revisited absorption level","fail"
"2025-05-27T05:35:14.354Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:35:14.354Z","Price revisited absorption level","fail"
"2025-05-27T05:35:14.354Z","absorption","LTCUSDT","93.87","sell","48.366","148.839","94","false","false","2025-05-27T05:35:14.354Z","Price revisited absorption level","fail"
"2025-05-27T05:35:14.355Z","exhaustion","LTCUSDT","93.87","sell","311.48699999999997","null","94","false","false","2025-05-27T05:35:14.355Z","Price revisited exhaustion level","fail"
"2025-05-27T05:35:15.554Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:35:15.554Z","Price revisited absorption level","fail"
"2025-05-27T05:35:15.554Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:35:15.554Z","Price revisited absorption level","fail"
"2025-05-27T05:35:15.554Z","absorption","LTCUSDT","93.87","sell","48.366","148.839","94","false","false","2025-05-27T05:35:15.554Z","Price revisited absorption level","fail"
"2025-05-27T05:35:17.479Z","absorption","LTCUSDT","93.87","sell","143.278","143.103","94","false","false","2025-05-27T05:35:17.479Z","Price revisited absorption level","fail"
"2025-05-27T05:35:17.479Z","absorption","LTCUSDT","93.87","sell","58.366","158.493","94","false","false","2025-05-27T05:35:17.479Z","Price revisited absorption level","fail"
